,fname,label,manually_verified,fpath
8356,e21049af.wav,Oboe,0,audio_train/audio_train/e21049af.wav
8357,e21de38c.wav,Writing,1,audio_train/audio_train/e21de38c.wav
8358,e2230c93.wav,Gong,0,audio_train/audio_train/e2230c93.wav
8359,e2327aef.wav,Bass_drum,0,audio_train/audio_train/e2327aef.wav
8360,e23b5f47.wav,Bark,0,audio_train/audio_train/e23b5f47.wav
8361,e2420b24.wav,Computer_keyboard,0,audio_train/audio_train/e2420b24.wav
8362,e25720bc.wav,Squeak,0,audio_train/audio_train/e25720bc.wav
8363,e25e457e.wav,Oboe,0,audio_train/audio_train/e25e457e.wav
8364,e262d05e.wav,Clarinet,0,audio_train/audio_train/e262d05e.wav
8365,e2631f57.wav,Knock,0,audio_train/audio_train/e2631f57.wav
8366,e2665d8d.wav,Cough,0,audio_train/audio_train/e2665d8d.wav
8367,e2781446.wav,Tambourine,0,audio_train/audio_train/e2781446.wav
8368,e2939c3a.wav,Writing,1,audio_train/audio_train/e2939c3a.wav
8369,e2983e51.wav,Oboe,0,audio_train/audio_train/e2983e51.wav
8370,e29bf67e.wav,Trumpet,1,audio_train/audio_train/e29bf67e.wav
8371,e2a54f43.wav,Shatter,0,audio_train/audio_train/e2a54f43.wav
8372,e2b0c7d4.wav,Cello,0,audio_train/audio_train/e2b0c7d4.wav
8373,e2b2903e.wav,Oboe,0,audio_train/audio_train/e2b2903e.wav
8374,e2b42dd9.wav,Writing,0,audio_train/audio_train/e2b42dd9.wav
8375,e2b6a59f.wav,Flute,0,audio_train/audio_train/e2b6a59f.wav
8376,e2b759e3.wav,Hi-hat,0,audio_train/audio_train/e2b759e3.wav
8377,e2bfc42d.wav,Laughter,1,audio_train/audio_train/e2bfc42d.wav
8378,e2c0318f.wav,Clarinet,0,audio_train/audio_train/e2c0318f.wav
8379,e2c205ac.wav,Cello,1,audio_train/audio_train/e2c205ac.wav
8380,e2cf6d59.wav,Saxophone,1,audio_train/audio_train/e2cf6d59.wav
8381,e2d02712.wav,Laughter,1,audio_train/audio_train/e2d02712.wav
8382,e2d67ab4.wav,Glockenspiel,0,audio_train/audio_train/e2d67ab4.wav
8383,e2d993ec.wav,Cello,1,audio_train/audio_train/e2d993ec.wav
8384,e2dba3be.wav,Writing,0,audio_train/audio_train/e2dba3be.wav
8385,e2deee0c.wav,Knock,0,audio_train/audio_train/e2deee0c.wav
8386,e2e24e19.wav,Bass_drum,0,audio_train/audio_train/e2e24e19.wav
8387,e2ea348e.wav,Harmonica,1,audio_train/audio_train/e2ea348e.wav
8388,e2eaa1f9.wav,Hi-hat,0,audio_train/audio_train/e2eaa1f9.wav
8389,e2fa3ed3.wav,Clarinet,1,audio_train/audio_train/e2fa3ed3.wav
8390,e2fc95ed.wav,Bus,1,audio_train/audio_train/e2fc95ed.wav
8391,e2ff36fc.wav,Squeak,0,audio_train/audio_train/e2ff36fc.wav
8392,e3086961.wav,Violin_or_fiddle,0,audio_train/audio_train/e3086961.wav
8393,e30cb7d5.wav,Chime,1,audio_train/audio_train/e30cb7d5.wav
8394,e312259e.wav,Squeak,0,audio_train/audio_train/e312259e.wav
8395,e3278076.wav,Applause,0,audio_train/audio_train/e3278076.wav
8396,e32d8a78.wav,Fart,0,audio_train/audio_train/e32d8a78.wav
8397,e3306eb5.wav,Gong,1,audio_train/audio_train/e3306eb5.wav
8398,e33328ed.wav,Laughter,0,audio_train/audio_train/e33328ed.wav
8399,e334ed2d.wav,Applause,0,audio_train/audio_train/e334ed2d.wav
8400,e338e85a.wav,Shatter,0,audio_train/audio_train/e338e85a.wav
8401,e3423e0b.wav,Applause,0,audio_train/audio_train/e3423e0b.wav
8402,e3488c48.wav,Fireworks,0,audio_train/audio_train/e3488c48.wav
8403,e3496042.wav,Hi-hat,0,audio_train/audio_train/e3496042.wav
8404,e3499812.wav,Meow,0,audio_train/audio_train/e3499812.wav
8405,e34b7b46.wav,Electric_piano,1,audio_train/audio_train/e34b7b46.wav
8406,e3502f48.wav,Fireworks,0,audio_train/audio_train/e3502f48.wav
8407,e351c7c7.wav,Glockenspiel,0,audio_train/audio_train/e351c7c7.wav
8408,e35c9a8a.wav,Saxophone,1,audio_train/audio_train/e35c9a8a.wav
8409,e3707760.wav,Knock,0,audio_train/audio_train/e3707760.wav
8410,e3818090.wav,Fart,0,audio_train/audio_train/e3818090.wav
8411,e38a54df.wav,Squeak,1,audio_train/audio_train/e38a54df.wav
8412,e3984052.wav,Applause,0,audio_train/audio_train/e3984052.wav
8413,e39f888d.wav,Tearing,1,audio_train/audio_train/e39f888d.wav
8414,e3a31aa0.wav,Double_bass,1,audio_train/audio_train/e3a31aa0.wav
8415,e3a8785c.wav,Bass_drum,0,audio_train/audio_train/e3a8785c.wav
8416,e3b1eb3a.wav,Gunshot_or_gunfire,1,audio_train/audio_train/e3b1eb3a.wav
8417,e3b64ac4.wav,Shatter,0,audio_train/audio_train/e3b64ac4.wav
8418,e3bf2bf9.wav,Electric_piano,1,audio_train/audio_train/e3bf2bf9.wav
8419,e3bf4182.wav,Double_bass,1,audio_train/audio_train/e3bf4182.wav
8420,e3bf6148.wav,Electric_piano,0,audio_train/audio_train/e3bf6148.wav
8421,e3d2709c.wav,Fireworks,1,audio_train/audio_train/e3d2709c.wav
8422,e3d9e1f9.wav,Shatter,0,audio_train/audio_train/e3d9e1f9.wav
8423,e3dc8406.wav,Laughter,0,audio_train/audio_train/e3dc8406.wav
8424,e3eff846.wav,Burping_or_eructation,1,audio_train/audio_train/e3eff846.wav
8425,e3f479f3.wav,Violin_or_fiddle,1,audio_train/audio_train/e3f479f3.wav
8426,e3f49d2d.wav,Applause,0,audio_train/audio_train/e3f49d2d.wav
8427,e405005f.wav,Tambourine,0,audio_train/audio_train/e405005f.wav
8428,e40601e8.wav,Trumpet,0,audio_train/audio_train/e40601e8.wav
8429,e4090cfa.wav,Fart,1,audio_train/audio_train/e4090cfa.wav
8430,e4213237.wav,Squeak,0,audio_train/audio_train/e4213237.wav
8431,e4247392.wav,Microwave_oven,1,audio_train/audio_train/e4247392.wav
8432,e43f7db2.wav,Clarinet,1,audio_train/audio_train/e43f7db2.wav
8433,e44b9afc.wav,Electric_piano,0,audio_train/audio_train/e44b9afc.wav
8434,e456c25e.wav,Trumpet,0,audio_train/audio_train/e456c25e.wav
8435,e45759ea.wav,Tearing,0,audio_train/audio_train/e45759ea.wav
8436,e45a3fed.wav,Computer_keyboard,1,audio_train/audio_train/e45a3fed.wav
8437,e46a04c9.wav,Glockenspiel,1,audio_train/audio_train/e46a04c9.wav
8438,e46f13a0.wav,Shatter,0,audio_train/audio_train/e46f13a0.wav
8439,e47a46fc.wav,Bark,0,audio_train/audio_train/e47a46fc.wav
8440,e47fbf73.wav,Cough,0,audio_train/audio_train/e47fbf73.wav
8441,e4890814.wav,Bark,1,audio_train/audio_train/e4890814.wav
8442,e493b9b6.wav,Flute,0,audio_train/audio_train/e493b9b6.wav
8443,e4958adc.wav,Snare_drum,1,audio_train/audio_train/e4958adc.wav
8444,e4966885.wav,Fart,1,audio_train/audio_train/e4966885.wav
8445,e49a13cd.wav,Applause,0,audio_train/audio_train/e49a13cd.wav
8446,e49ba34d.wav,Acoustic_guitar,0,audio_train/audio_train/e49ba34d.wav
8447,e49e942e.wav,Tearing,0,audio_train/audio_train/e49e942e.wav
8448,e4a7689a.wav,Tambourine,0,audio_train/audio_train/e4a7689a.wav
8449,e4ac98b7.wav,Acoustic_guitar,0,audio_train/audio_train/e4ac98b7.wav
8450,e4ad6fcb.wav,Squeak,0,audio_train/audio_train/e4ad6fcb.wav
8451,e4af6576.wav,Hi-hat,0,audio_train/audio_train/e4af6576.wav
8452,e4b5417a.wav,Harmonica,1,audio_train/audio_train/e4b5417a.wav
8453,e4c2644c.wav,Snare_drum,1,audio_train/audio_train/e4c2644c.wav
8454,e4c5d6e5.wav,Tambourine,0,audio_train/audio_train/e4c5d6e5.wav
8455,e4d3dad6.wav,Gong,0,audio_train/audio_train/e4d3dad6.wav
8456,e4e66c41.wav,Writing,0,audio_train/audio_train/e4e66c41.wav
8457,e4e83740.wav,Shatter,1,audio_train/audio_train/e4e83740.wav
8458,e4ece500.wav,Acoustic_guitar,1,audio_train/audio_train/e4ece500.wav
8459,e4ee0c55.wav,Trumpet,1,audio_train/audio_train/e4ee0c55.wav
8460,e4f2abc5.wav,Meow,1,audio_train/audio_train/e4f2abc5.wav
8461,e4fac263.wav,Trumpet,0,audio_train/audio_train/e4fac263.wav
8462,e500d5fc.wav,Trumpet,0,audio_train/audio_train/e500d5fc.wav
8463,e5083445.wav,Flute,1,audio_train/audio_train/e5083445.wav
8464,e5091777.wav,Flute,0,audio_train/audio_train/e5091777.wav
8465,e50d2535.wav,Tearing,1,audio_train/audio_train/e50d2535.wav
8466,e50e4cf2.wav,Drawer_open_or_close,0,audio_train/audio_train/e50e4cf2.wav
8467,e512a233.wav,Finger_snapping,1,audio_train/audio_train/e512a233.wav
8468,e512b102.wav,Bass_drum,0,audio_train/audio_train/e512b102.wav
8469,e515db08.wav,Tearing,0,audio_train/audio_train/e515db08.wav
8470,e51e1770.wav,Clarinet,1,audio_train/audio_train/e51e1770.wav
8471,e53a4c5d.wav,Laughter,0,audio_train/audio_train/e53a4c5d.wav
8472,e544d155.wav,Shatter,0,audio_train/audio_train/e544d155.wav
8473,e54a048a.wav,Laughter,0,audio_train/audio_train/e54a048a.wav
8474,e54fbe33.wav,Finger_snapping,1,audio_train/audio_train/e54fbe33.wav
8475,e5521c74.wav,Writing,0,audio_train/audio_train/e5521c74.wav
8476,e5578399.wav,Gong,1,audio_train/audio_train/e5578399.wav
8477,e55c5160.wav,Cello,1,audio_train/audio_train/e55c5160.wav
8478,e5639c51.wav,Clarinet,0,audio_train/audio_train/e5639c51.wav
8479,e56fbcf3.wav,Trumpet,1,audio_train/audio_train/e56fbcf3.wav
8480,e58fdb36.wav,Meow,0,audio_train/audio_train/e58fdb36.wav
8481,e59668cc.wav,Violin_or_fiddle,1,audio_train/audio_train/e59668cc.wav
8482,e596d889.wav,Acoustic_guitar,0,audio_train/audio_train/e596d889.wav
8483,e59c5fca.wav,Fart,0,audio_train/audio_train/e59c5fca.wav
8484,e5a36c3c.wav,Saxophone,1,audio_train/audio_train/e5a36c3c.wav
8485,e5a53448.wav,Computer_keyboard,0,audio_train/audio_train/e5a53448.wav
8486,e5b10b60.wav,Laughter,1,audio_train/audio_train/e5b10b60.wav
8487,e5c11a2e.wav,Clarinet,1,audio_train/audio_train/e5c11a2e.wav
8488,e5d6a115.wav,Telephone,1,audio_train/audio_train/e5d6a115.wav
8489,e5e0718b.wav,Double_bass,0,audio_train/audio_train/e5e0718b.wav
8490,e5e1fa30.wav,Cough,0,audio_train/audio_train/e5e1fa30.wav
8491,e5e26b77.wav,Squeak,1,audio_train/audio_train/e5e26b77.wav
8492,e5e88639.wav,Bark,0,audio_train/audio_train/e5e88639.wav
8493,e5eaca98.wav,Squeak,0,audio_train/audio_train/e5eaca98.wav
8494,e5ef472e.wav,Cowbell,0,audio_train/audio_train/e5ef472e.wav
8495,e5f9437c.wav,Telephone,1,audio_train/audio_train/e5f9437c.wav
8496,e5fb3705.wav,Writing,0,audio_train/audio_train/e5fb3705.wav
8497,e5fced61.wav,Knock,0,audio_train/audio_train/e5fced61.wav
8498,e61bb5ac.wav,Tambourine,0,audio_train/audio_train/e61bb5ac.wav
8499,e61c41dc.wav,Oboe,0,audio_train/audio_train/e61c41dc.wav
8500,e6209d6d.wav,Applause,0,audio_train/audio_train/e6209d6d.wav
8501,e6237f2d.wav,Violin_or_fiddle,1,audio_train/audio_train/e6237f2d.wav
8502,e62d770e.wav,Cello,1,audio_train/audio_train/e62d770e.wav
8503,e63098c2.wav,Chime,1,audio_train/audio_train/e63098c2.wav
8504,e6364d7d.wav,Tambourine,1,audio_train/audio_train/e6364d7d.wav
8505,e6371181.wav,Shatter,1,audio_train/audio_train/e6371181.wav
8506,e6376b1e.wav,Tambourine,0,audio_train/audio_train/e6376b1e.wav
8507,e6597186.wav,Double_bass,1,audio_train/audio_train/e6597186.wav
8508,e65a827f.wav,Writing,1,audio_train/audio_train/e65a827f.wav
8509,e65d5fd1.wav,Clarinet,0,audio_train/audio_train/e65d5fd1.wav
8510,e65e1323.wav,Glockenspiel,1,audio_train/audio_train/e65e1323.wav
8511,e6660adc.wav,Bark,0,audio_train/audio_train/e6660adc.wav
8512,e66a1762.wav,Oboe,0,audio_train/audio_train/e66a1762.wav
8513,e66c4b82.wav,Tearing,0,audio_train/audio_train/e66c4b82.wav
8514,e6718362.wav,Violin_or_fiddle,1,audio_train/audio_train/e6718362.wav
8515,e673349d.wav,Gunshot_or_gunfire,1,audio_train/audio_train/e673349d.wav
8516,e67a63c6.wav,Hi-hat,0,audio_train/audio_train/e67a63c6.wav
8517,e681f644.wav,Shatter,0,audio_train/audio_train/e681f644.wav
8518,e6860991.wav,Oboe,0,audio_train/audio_train/e6860991.wav
8519,e6886c22.wav,Drawer_open_or_close,0,audio_train/audio_train/e6886c22.wav
8520,e6949d46.wav,Keys_jangling,1,audio_train/audio_train/e6949d46.wav
8521,e69abce6.wav,Fireworks,0,audio_train/audio_train/e69abce6.wav
8522,e6a15387.wav,Gunshot_or_gunfire,1,audio_train/audio_train/e6a15387.wav
8523,e6a5c93f.wav,Writing,0,audio_train/audio_train/e6a5c93f.wav
8524,e6a72f99.wav,Violin_or_fiddle,0,audio_train/audio_train/e6a72f99.wav
8525,e6b9cdfc.wav,Snare_drum,1,audio_train/audio_train/e6b9cdfc.wav
8526,e6bb8673.wav,Fart,0,audio_train/audio_train/e6bb8673.wav
8527,e6d2a47c.wav,Bark,0,audio_train/audio_train/e6d2a47c.wav
8528,e6e1392c.wav,Trumpet,0,audio_train/audio_train/e6e1392c.wav
8529,e6f59785.wav,Double_bass,0,audio_train/audio_train/e6f59785.wav
8530,e700e426.wav,Violin_or_fiddle,1,audio_train/audio_train/e700e426.wav
8531,e702cea1.wav,Drawer_open_or_close,0,audio_train/audio_train/e702cea1.wav
8532,e70382cf.wav,Cough,0,audio_train/audio_train/e70382cf.wav
8533,e70c41d4.wav,Cello,1,audio_train/audio_train/e70c41d4.wav
8534,e70e5619.wav,Double_bass,0,audio_train/audio_train/e70e5619.wav
8535,e70f053a.wav,Writing,1,audio_train/audio_train/e70f053a.wav
8536,e70f7c7c.wav,Keys_jangling,0,audio_train/audio_train/e70f7c7c.wav
8537,e71a5c26.wav,Knock,1,audio_train/audio_train/e71a5c26.wav
8538,e71cde85.wav,Clarinet,0,audio_train/audio_train/e71cde85.wav
8539,e7204691.wav,Tearing,0,audio_train/audio_train/e7204691.wav
8540,e72b777a.wav,Bass_drum,1,audio_train/audio_train/e72b777a.wav
8541,e7320b5e.wav,Violin_or_fiddle,1,audio_train/audio_train/e7320b5e.wav
8542,e743f730.wav,Acoustic_guitar,0,audio_train/audio_train/e743f730.wav
8543,e7451c4c.wav,Bark,0,audio_train/audio_train/e7451c4c.wav
8544,e748539a.wav,Double_bass,0,audio_train/audio_train/e748539a.wav
8545,e74ed033.wav,Applause,0,audio_train/audio_train/e74ed033.wav
8546,e74ef511.wav,Harmonica,0,audio_train/audio_train/e74ef511.wav
8547,e75be6d7.wav,Hi-hat,1,audio_train/audio_train/e75be6d7.wav
8548,e75c0ca8.wav,Microwave_oven,0,audio_train/audio_train/e75c0ca8.wav
8549,e75c2db8.wav,Flute,1,audio_train/audio_train/e75c2db8.wav
8550,e75e0350.wav,Drawer_open_or_close,0,audio_train/audio_train/e75e0350.wav
8551,e75e0bbc.wav,Scissors,0,audio_train/audio_train/e75e0bbc.wav
8552,e760039f.wav,Knock,0,audio_train/audio_train/e760039f.wav
8553,e7652e6c.wav,Harmonica,0,audio_train/audio_train/e7652e6c.wav
8554,e76ddb8c.wav,Cough,0,audio_train/audio_train/e76ddb8c.wav
8555,e772d204.wav,Fart,0,audio_train/audio_train/e772d204.wav
8556,e78b6283.wav,Oboe,0,audio_train/audio_train/e78b6283.wav
8557,e791365d.wav,Microwave_oven,0,audio_train/audio_train/e791365d.wav
8558,e79e8893.wav,Applause,0,audio_train/audio_train/e79e8893.wav
8559,e7a086ca.wav,Hi-hat,0,audio_train/audio_train/e7a086ca.wav
8560,e7ac44d0.wav,Bark,0,audio_train/audio_train/e7ac44d0.wav
8561,e7adefd3.wav,Acoustic_guitar,1,audio_train/audio_train/e7adefd3.wav
8562,e7b016ef.wav,Shatter,0,audio_train/audio_train/e7b016ef.wav
8563,e7b0e650.wav,Bark,0,audio_train/audio_train/e7b0e650.wav
8564,e7bbd7e7.wav,Laughter,1,audio_train/audio_train/e7bbd7e7.wav
8565,e7bf4291.wav,Double_bass,0,audio_train/audio_train/e7bf4291.wav
8566,e7c0fbb1.wav,Squeak,0,audio_train/audio_train/e7c0fbb1.wav
8567,e7c26296.wav,Writing,0,audio_train/audio_train/e7c26296.wav
8568,e7c29db8.wav,Squeak,1,audio_train/audio_train/e7c29db8.wav
8569,e7c71b47.wav,Gunshot_or_gunfire,1,audio_train/audio_train/e7c71b47.wav
8570,e7c7704e.wav,Shatter,1,audio_train/audio_train/e7c7704e.wav
8571,e7cc98a2.wav,Oboe,1,audio_train/audio_train/e7cc98a2.wav
8572,e7cd4355.wav,Finger_snapping,1,audio_train/audio_train/e7cd4355.wav
8573,e7da5c3c.wav,Glockenspiel,1,audio_train/audio_train/e7da5c3c.wav
8574,e7faa8f2.wav,Squeak,0,audio_train/audio_train/e7faa8f2.wav
8575,e8068353.wav,Tearing,0,audio_train/audio_train/e8068353.wav
8576,e818acb7.wav,Bark,0,audio_train/audio_train/e818acb7.wav
8577,e819052d.wav,Squeak,0,audio_train/audio_train/e819052d.wav
8578,e819e784.wav,Violin_or_fiddle,1,audio_train/audio_train/e819e784.wav
8579,e81a0e3d.wav,Laughter,0,audio_train/audio_train/e81a0e3d.wav
8580,e81dd3c0.wav,Cough,0,audio_train/audio_train/e81dd3c0.wav
8581,e81f1ed4.wav,Harmonica,0,audio_train/audio_train/e81f1ed4.wav
8582,e820a056.wav,Chime,1,audio_train/audio_train/e820a056.wav
8583,e8285da5.wav,Flute,0,audio_train/audio_train/e8285da5.wav
8584,e8358d8d.wav,Hi-hat,1,audio_train/audio_train/e8358d8d.wav
8585,e8453e75.wav,Bass_drum,0,audio_train/audio_train/e8453e75.wav
8586,e84e08a8.wav,Knock,0,audio_train/audio_train/e84e08a8.wav
8587,e85715ab.wav,Hi-hat,0,audio_train/audio_train/e85715ab.wav
8588,e8582c7b.wav,Flute,0,audio_train/audio_train/e8582c7b.wav
8589,e85d162f.wav,Writing,0,audio_train/audio_train/e85d162f.wav
8590,e8617ad4.wav,Fireworks,0,audio_train/audio_train/e8617ad4.wav
8591,e86bee0a.wav,Bass_drum,0,audio_train/audio_train/e86bee0a.wav
8592,e86dbad2.wav,Cough,0,audio_train/audio_train/e86dbad2.wav
8593,e87e8024.wav,Shatter,0,audio_train/audio_train/e87e8024.wav
8594,e87f8984.wav,Squeak,1,audio_train/audio_train/e87f8984.wav
8595,e8874873.wav,Fart,0,audio_train/audio_train/e8874873.wav
8596,e887fb05.wav,Knock,0,audio_train/audio_train/e887fb05.wav
8597,e888546b.wav,Acoustic_guitar,0,audio_train/audio_train/e888546b.wav
8598,e88d6949.wav,Gunshot_or_gunfire,1,audio_train/audio_train/e88d6949.wav
8599,e8924446.wav,Finger_snapping,1,audio_train/audio_train/e8924446.wav
8600,e8952741.wav,Tearing,1,audio_train/audio_train/e8952741.wav
8601,e897db78.wav,Hi-hat,1,audio_train/audio_train/e897db78.wav
8602,e898cffd.wav,Oboe,1,audio_train/audio_train/e898cffd.wav
8603,e89ebeb9.wav,Violin_or_fiddle,1,audio_train/audio_train/e89ebeb9.wav
8604,e8b24092.wav,Gong,0,audio_train/audio_train/e8b24092.wav
8605,e8b706e7.wav,Bass_drum,0,audio_train/audio_train/e8b706e7.wav
8606,e8cce8e8.wav,Snare_drum,0,audio_train/audio_train/e8cce8e8.wav
8607,e8d640b3.wav,Cowbell,1,audio_train/audio_train/e8d640b3.wav
8608,e8d6b248.wav,Double_bass,1,audio_train/audio_train/e8d6b248.wav
8609,e8dee9ee.wav,Shatter,0,audio_train/audio_train/e8dee9ee.wav
8610,e8e00924.wav,Snare_drum,1,audio_train/audio_train/e8e00924.wav
8611,e8e45406.wav,Electric_piano,1,audio_train/audio_train/e8e45406.wav
8612,e8ee43a1.wav,Saxophone,0,audio_train/audio_train/e8ee43a1.wav
8613,e8f7bfb0.wav,Shatter,0,audio_train/audio_train/e8f7bfb0.wav
8614,e8f862ba.wav,Acoustic_guitar,1,audio_train/audio_train/e8f862ba.wav
8615,e8fa13d1.wav,Double_bass,1,audio_train/audio_train/e8fa13d1.wav
8616,e8fbaaf7.wav,Gong,0,audio_train/audio_train/e8fbaaf7.wav
8617,e8fd7f2f.wav,Violin_or_fiddle,1,audio_train/audio_train/e8fd7f2f.wav
8618,e8fea86d.wav,Applause,0,audio_train/audio_train/e8fea86d.wav
8619,e9042c36.wav,Fart,0,audio_train/audio_train/e9042c36.wav
8620,e9055021.wav,Meow,1,audio_train/audio_train/e9055021.wav
8621,e907f461.wav,Tearing,1,audio_train/audio_train/e907f461.wav
8622,e908103d.wav,Burping_or_eructation,0,audio_train/audio_train/e908103d.wav
8623,e90b8ebf.wav,Writing,1,audio_train/audio_train/e90b8ebf.wav
8624,e91e3928.wav,Electric_piano,0,audio_train/audio_train/e91e3928.wav
8625,e92079c2.wav,Clarinet,0,audio_train/audio_train/e92079c2.wav
8626,e920cbbb.wav,Clarinet,0,audio_train/audio_train/e920cbbb.wav
8627,e920e82c.wav,Meow,0,audio_train/audio_train/e920e82c.wav
8628,e921cd20.wav,Hi-hat,0,audio_train/audio_train/e921cd20.wav
8629,e9299b89.wav,Microwave_oven,0,audio_train/audio_train/e9299b89.wav
8630,e92ba48d.wav,Scissors,0,audio_train/audio_train/e92ba48d.wav
8631,e92bf0fa.wav,Acoustic_guitar,1,audio_train/audio_train/e92bf0fa.wav
8632,e92eb9cf.wav,Cough,1,audio_train/audio_train/e92eb9cf.wav
8633,e9313222.wav,Snare_drum,1,audio_train/audio_train/e9313222.wav
8634,e93bd6e5.wav,Applause,0,audio_train/audio_train/e93bd6e5.wav
8635,e943becf.wav,Meow,1,audio_train/audio_train/e943becf.wav
8636,e948c3bf.wav,Fireworks,1,audio_train/audio_train/e948c3bf.wav
8637,e94c6d67.wav,Cello,1,audio_train/audio_train/e94c6d67.wav
8638,e94eabd3.wav,Electric_piano,1,audio_train/audio_train/e94eabd3.wav
8639,e9566ccd.wav,Double_bass,0,audio_train/audio_train/e9566ccd.wav
8640,e957a144.wav,Fireworks,0,audio_train/audio_train/e957a144.wav
8641,e96f3298.wav,Flute,0,audio_train/audio_train/e96f3298.wav
8642,e9717322.wav,Double_bass,0,audio_train/audio_train/e9717322.wav
8643,e97d9707.wav,Cello,1,audio_train/audio_train/e97d9707.wav
8644,e97e4eef.wav,Bark,0,audio_train/audio_train/e97e4eef.wav
8645,e98202a8.wav,Electric_piano,1,audio_train/audio_train/e98202a8.wav
8646,e991477f.wav,Tearing,0,audio_train/audio_train/e991477f.wav
8647,e9a0945b.wav,Glockenspiel,1,audio_train/audio_train/e9a0945b.wav
8648,e9b3862c.wav,Bus,0,audio_train/audio_train/e9b3862c.wav
8649,e9be7124.wav,Gong,0,audio_train/audio_train/e9be7124.wav
8650,e9bf7b16.wav,Tearing,0,audio_train/audio_train/e9bf7b16.wav
8651,e9c42b56.wav,Shatter,0,audio_train/audio_train/e9c42b56.wav
8652,e9c76647.wav,Tambourine,0,audio_train/audio_train/e9c76647.wav
8653,e9cb8fb6.wav,Acoustic_guitar,0,audio_train/audio_train/e9cb8fb6.wav
8654,e9d8e37d.wav,Tearing,0,audio_train/audio_train/e9d8e37d.wav
8655,e9da730a.wav,Violin_or_fiddle,1,audio_train/audio_train/e9da730a.wav
8656,e9dcaf61.wav,Electric_piano,0,audio_train/audio_train/e9dcaf61.wav
8657,e9e046cd.wav,Acoustic_guitar,0,audio_train/audio_train/e9e046cd.wav
8658,e9e38c4c.wav,Cough,0,audio_train/audio_train/e9e38c4c.wav
8659,e9f8566f.wav,Flute,0,audio_train/audio_train/e9f8566f.wav
8660,ea08f43d.wav,Telephone,1,audio_train/audio_train/ea08f43d.wav
8661,ea0f8914.wav,Bark,0,audio_train/audio_train/ea0f8914.wav
8662,ea168c74.wav,Saxophone,1,audio_train/audio_train/ea168c74.wav
8663,ea197625.wav,Gunshot_or_gunfire,1,audio_train/audio_train/ea197625.wav
8664,ea205019.wav,Gunshot_or_gunfire,1,audio_train/audio_train/ea205019.wav
8665,ea2c53b3.wav,Tambourine,0,audio_train/audio_train/ea2c53b3.wav
8666,ea31f6ba.wav,Bass_drum,0,audio_train/audio_train/ea31f6ba.wav
8667,ea3b2c49.wav,Squeak,0,audio_train/audio_train/ea3b2c49.wav
8668,ea43777d.wav,Tearing,0,audio_train/audio_train/ea43777d.wav
8669,ea46b8e6.wav,Oboe,0,audio_train/audio_train/ea46b8e6.wav
8670,ea4b6b5d.wav,Gong,0,audio_train/audio_train/ea4b6b5d.wav
8671,ea4bb0ac.wav,Clarinet,0,audio_train/audio_train/ea4bb0ac.wav
8672,ea4bd189.wav,Writing,0,audio_train/audio_train/ea4bd189.wav
8673,ea4ce158.wav,Gong,0,audio_train/audio_train/ea4ce158.wav
8674,ea5bd9ac.wav,Saxophone,1,audio_train/audio_train/ea5bd9ac.wav
8675,ea5e007c.wav,Harmonica,0,audio_train/audio_train/ea5e007c.wav
8676,ea5f371c.wav,Microwave_oven,0,audio_train/audio_train/ea5f371c.wav
8677,ea6cb757.wav,Bass_drum,1,audio_train/audio_train/ea6cb757.wav
8678,ea6fc0e0.wav,Bass_drum,0,audio_train/audio_train/ea6fc0e0.wav
8679,ea806dcf.wav,Clarinet,1,audio_train/audio_train/ea806dcf.wav
8680,ea8737d8.wav,Burping_or_eructation,1,audio_train/audio_train/ea8737d8.wav
8681,ea8909a2.wav,Bus,1,audio_train/audio_train/ea8909a2.wav
8682,ea907f35.wav,Burping_or_eructation,0,audio_train/audio_train/ea907f35.wav
8683,ea964ecc.wav,Double_bass,1,audio_train/audio_train/ea964ecc.wav
8684,ea9fc5ca.wav,Oboe,0,audio_train/audio_train/ea9fc5ca.wav
8685,eaaa96c9.wav,Gong,1,audio_train/audio_train/eaaa96c9.wav
8686,eaae094b.wav,Laughter,0,audio_train/audio_train/eaae094b.wav
8687,eace95fa.wav,Cello,1,audio_train/audio_train/eace95fa.wav
8688,ead10539.wav,Flute,0,audio_train/audio_train/ead10539.wav
8689,ead3dd15.wav,Tearing,0,audio_train/audio_train/ead3dd15.wav
8690,ead4ea8c.wav,Writing,0,audio_train/audio_train/ead4ea8c.wav
8691,eae18f5e.wav,Meow,1,audio_train/audio_train/eae18f5e.wav
8692,eaec18a5.wav,Clarinet,0,audio_train/audio_train/eaec18a5.wav
8693,eaf93312.wav,Meow,1,audio_train/audio_train/eaf93312.wav
8694,eafcc771.wav,Drawer_open_or_close,1,audio_train/audio_train/eafcc771.wav
8695,eafd1709.wav,Tearing,0,audio_train/audio_train/eafd1709.wav
8696,eb0032b5.wav,Cowbell,0,audio_train/audio_train/eb0032b5.wav
8697,eb0fae01.wav,Flute,0,audio_train/audio_train/eb0fae01.wav
8698,eb116c95.wav,Fireworks,0,audio_train/audio_train/eb116c95.wav
8699,eb15d80b.wav,Writing,0,audio_train/audio_train/eb15d80b.wav
8700,eb18f542.wav,Acoustic_guitar,0,audio_train/audio_train/eb18f542.wav
8701,eb27071b.wav,Cello,1,audio_train/audio_train/eb27071b.wav
